loan_id,age,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_default,"('Aadhar',)","('Driving',)","('PAN',)","('Passport',)","('VoterID',)"
6329,32,568104,789624,2,0,0,0,1.0,0.0,0.0,0.0,0.0
2575,31,746556,1054860,2,2,0,0,1.0,0.0,0.0,0.0,0.0
2104,37,653508,751524,2,2,0,0,1.0,0.0,0.0,0.0,0.0
6627,46,725724,869136,2,2,0,0,1.0,0.0,0.0,0.0,0.0
5462,41,720564,862836,5,2,0,0,1.0,0.0,0.0,0.0,0.0
1819,23,502728,1081800,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3189,28,699108,934176,2,2,0,0,1.0,0.0,0.0,0.0,0.0
5264,31,705564,906960,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5744,47,687756,785520,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5088,30,612936,863556,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2206,30,538188,805020,4,4,0,0,1.0,0.0,0.0,0.0,0.0
2995,27,690216,830412,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6074,32,627996,887904,3,3,0,0,1.0,0.0,0.0,0.0,0.0
740,45,520728,942792,4,4,0,0,1.0,0.0,0.0,0.0,0.0
5639,29,766584,909708,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5313,38,544188,668016,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5067,44,642156,944640,0,0,0,0,1.0,0.0,0.0,0.0,0.0
625,36,562188,802932,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3524,50,609636,891600,2,0,0,0,1.0,0.0,0.0,0.0,0.0
4384,25,568308,836772,3,2,0,0,1.0,0.0,0.0,0.0,0.0
5326,35,482400,858264,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6989,26,609636,939096,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4783,38,389808,673392,2,0,0,0,1.0,0.0,0.0,0.0,0.0
6506,30,428268,978204,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5366,44,514728,786072,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6382,40,496728,738108,3,2,0,0,1.0,0.0,0.0,0.0,0.0
6625,48,670116,819252,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3954,27,687756,888000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4824,28,904200,1034400,0,0,0,0,1.0,0.0,0.0,0.0,0.0
889,49,662556,802188,7,4,0,0,1.0,0.0,0.0,0.0,0.0
4582,31,529308,673392,2,0,0,0,1.0,0.0,0.0,0.0,0.0
1963,29,520728,1087680,3,3,0,0,1.0,0.0,0.0,0.0,0.0
3161,29,642036,735732,3,3,0,0,1.0,0.0,0.0,0.0,0.0
5340,25,459300,835452,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3474,45,776028,884508,2,2,0,0,1.0,0.0,0.0,0.0,0.0
3862,34,731364,885372,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5830,31,584988,831636,3,2,0,0,1.0,0.0,0.0,0.0,0.0
2377,34,770556,1032492,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6496,35,425268,639432,2,2,0,0,1.0,0.0,0.0,0.0,0.0
1862,48,743364,858000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4894,43,478728,841560,2,0,0,0,1.0,0.0,0.0,0.0,0.0
280,44,786408,900000,4,3,0,0,1.0,0.0,0.0,0.0,0.0
6551,30,621636,940200,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3930,39,667908,810648,4,4,0,0,1.0,0.0,0.0,0.0,0.0
4187,27,690156,926568,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5343,43,534588,748656,4,3,0,0,1.0,0.0,0.0,0.0,0.0
3582,31,834204,1004400,2,0,0,0,1.0,0.0,0.0,0.0,0.0
4634,26,612036,793428,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3721,41,606936,972000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6597,35,597636,885600,5,4,0,0,1.0,0.0,0.0,0.0,0.0
4263,40,728556,880524,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6772,26,710556,871848,2,0,0,0,1.0,0.0,0.0,0.0,0.0
1795,38,654168,755004,7,5,0,0,1.0,0.0,0.0,0.0,0.0
6729,46,506808,907644,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2414,39,715764,996456,2,2,0,0,1.0,0.0,0.0,0.0,0.0
6179,23,485928,842832,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3577,34,678108,869652,2,0,0,0,1.0,0.0,0.0,0.0,0.0
1935,48,532188,856872,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2368,39,624936,852456,0,0,0,0,1.0,0.0,0.0,0.0,0.0
64,45,445668,888000,2,0,0,0,1.0,0.0,0.0,0.0,0.0
4292,27,794028,1042908,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3449,45,446028,786264,2,0,0,0,1.0,0.0,0.0,0.0,0.0
401,27,504528,881592,3,0,0,0,1.0,0.0,0.0,0.0,0.0
1851,39,556188,756600,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2191,42,460068,791304,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6371,42,663756,766356,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2354,26,596436,747600,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5447,23,412068,681144,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1371,46,675108,803100,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5649,45,725364,847848,3,2,0,0,1.0,0.0,0.0,0.0,0.0
6820,26,665940,811524,2,2,0,0,1.0,0.0,0.0,0.0,0.0
555,29,696708,808212,0,0,0,0,1.0,0.0,0.0,0.0,0.0
589,45,711108,819780,5,3,0,0,1.0,0.0,0.0,0.0,0.0
2621,46,705108,804000,3,2,0,0,1.0,0.0,0.0,0.0,0.0
186,27,705108,1005684,2,2,0,0,1.0,0.0,0.0,0.0,0.0
6341,25,626400,775800,3,3,0,0,1.0,0.0,0.0,0.0,0.0
786,46,597336,690864,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3513,35,664668,834732,2,2,0,0,1.0,0.0,0.0,0.0,0.0
5044,40,643668,813780,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3971,48,694956,797316,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4593,34,508728,693252,5,3,0,0,1.0,0.0,0.0,0.0,0.0
5084,50,543600,818748,2,2,0,0,1.0,0.0,0.0,0.0,0.0
4862,27,549660,856344,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6156,39,794676,957720,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2890,30,675108,863004,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6708,43,559188,822360,3,3,0,0,1.0,0.0,0.0,0.0,0.0
5949,27,743364,911196,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3346,45,550188,776760,3,2,0,0,1.0,0.0,0.0,0.0,0.0
5049,32,734556,932712,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6487,46,565236,899544,2,2,0,0,1.0,0.0,0.0,0.0,0.0
5055,48,588036,782580,5,4,0,0,1.0,0.0,0.0,0.0,0.0
2085,47,612036,793608,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5819,47,531276,870000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
565,36,713364,828000,4,3,0,0,1.0,0.0,0.0,0.0,0.0
2129,38,639636,834000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2552,34,672156,864960,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6121,41,699108,803724,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1609,34,565740,881388,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6565,46,584988,826044,3,2,0,0,1.0,0.0,0.0,0.0,0.0
2322,42,696156,1086000,4,2,0,0,1.0,0.0,0.0,0.0,0.0
6177,48,717756,924900,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6135,43,556188,816000,4,2,0,0,1.0,0.0,0.0,0.0,0.0
1496,30,802428,941688,0,0,0,0,1.0,0.0,0.0,0.0,0.0
726,48,746556,905760,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6803,31,449268,753720,2,2,0,0,1.0,0.0,0.0,0.0,0.0
3893,37,641736,737640,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2167,39,467268,836208,0,0,0,0,1.0,0.0,0.0,0.0,0.0
463,39,559260,737580,4,2,0,0,1.0,0.0,0.0,0.0,0.0
6670,28,695124,888960,2,2,0,0,1.0,0.0,0.0,0.0,0.0
2387,35,525528,782748,0,0,0,0,1.0,0.0,0.0,0.0,0.0
191,33,684708,858840,0,0,0,0,1.0,0.0,0.0,0.0,0.0
578,37,615636,808920,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3193,32,556188,846000,4,3,0,0,1.0,0.0,0.0,0.0,0.0
2015,50,449268,803520,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1011,47,667908,784416,2,0,0,0,1.0,0.0,0.0,0.0,0.0
4568,34,550188,819696,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6333,31,643476,945576,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6677,42,796584,966000,2,2,0,0,1.0,0.0,0.0,0.0,0.0
3048,24,660156,928680,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6751,26,377808,612300,2,2,0,0,1.0,0.0,0.0,0.0,0.0
96,46,865476,1044000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4772,46,603636,956220,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3006,43,553332,647664,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3891,34,681108,787200,6,4,0,0,1.0,0.0,0.0,0.0,0.0
6138,26,604956,813600,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2844,29,602916,893328,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2052,49,541740,1020492,2,2,0,0,1.0,0.0,0.0,0.0,0.0
4505,49,664308,759600,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4184,35,649476,784080,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3812,29,663108,791172,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4068,43,749364,918924,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5412,50,550788,690600,4,3,0,0,1.0,0.0,0.0,0.0,0.0
4857,24,600036,818520,0,0,0,0,1.0,0.0,0.0,0.0,0.0
921,31,444468,614652,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6587,24,719364,852816,2,2,0,0,1.0,0.0,0.0,0.0,0.0
3170,28,401808,918156,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2246,22,662364,801000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
128,28,745764,936000,2,2,0,0,1.0,0.0,0.0,0.0,0.0
3558,45,556188,913704,2,2,0,0,1.0,0.0,0.0,0.0,0.0
1219,38,608916,909924,5,0,0,0,1.0,0.0,0.0,0.0,0.0
5440,31,682308,846960,2,2,0,0,1.0,0.0,0.0,0.0,0.0
1651,48,634836,766944,3,3,0,0,1.0,0.0,0.0,0.0,0.0
3175,44,580188,813192,3,3,0,0,1.0,0.0,0.0,0.0,0.0
464,47,690708,851628,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1854,41,589740,864000,6,3,0,0,1.0,0.0,0.0,0.0,0.0
2033,25,653100,846288,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2531,47,636936,735876,4,2,0,0,1.0,0.0,0.0,0.0,0.0
6380,35,648156,1007040,2,2,0,0,1.0,0.0,0.0,0.0,0.0
4588,32,692844,857400,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1644,44,663480,833460,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4204,47,711108,926100,6,3,0,0,1.0,0.0,0.0,0.0,0.0
6169,36,526740,815328,2,0,0,0,1.0,0.0,0.0,0.0,0.0
3685,41,603336,699600,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2579,26,683688,821856,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5160,36,696156,830136,3,2,0,0,1.0,0.0,0.0,0.0,0.0
2656,40,430068,896064,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2990,33,621636,805776,6,5,0,0,1.0,0.0,0.0,0.0,0.0
6494,41,616536,714000,3,3,0,0,1.0,0.0,0.0,0.0,0.0
6982,38,675108,915948,3,3,0,0,1.0,0.0,0.0,0.0,0.0
4163,41,708156,855600,2,2,0,0,1.0,0.0,0.0,0.0,0.0
5840,49,654396,781032,3,2,0,0,1.0,0.0,0.0,0.0,0.0
719,34,818028,924000,4,2,0,0,1.0,0.0,0.0,0.0,0.0
973,32,650556,830280,2,2,0,0,1.0,0.0,0.0,0.0,0.0
4119,39,569820,804384,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1065,25,490428,868656,3,0,0,0,1.0,0.0,0.0,0.0,0.0
6542,44,624936,732384,3,2,0,0,1.0,0.0,0.0,0.0,0.0
6915,37,796584,961200,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4165,34,743364,910092,4,2,0,0,1.0,0.0,0.0,0.0,0.0
6821,26,711108,847776,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2371,34,484728,800100,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6240,40,627336,781152,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1038,36,471240,726600,2,2,0,0,1.0,0.0,0.0,0.0,0.0
1103,28,603636,873264,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2043,29,708636,883200,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4177,43,520728,834504,3,3,0,0,1.0,0.0,0.0,0.0,0.0
789,27,566988,815400,3,3,0,0,1.0,0.0,0.0,0.0,0.0
2597,47,824028,936120,2,0,0,0,1.0,0.0,0.0,0.0,0.0
6128,41,431268,699168,4,4,0,0,1.0,0.0,0.0,0.0,0.0
3839,47,612000,875928,6,2,0,0,1.0,0.0,0.0,0.0,0.0
4969,31,694308,942900,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4627,48,737364,958812,2,2,0,0,1.0,0.0,0.0,0.0,0.0
6818,45,636036,782208,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1411,39,651636,777840,3,2,0,0,1.0,0.0,0.0,0.0,0.0
2006,30,532188,821100,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1953,30,663108,859212,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6284,36,544188,754740,5,4,0,0,1.0,0.0,0.0,0.0,0.0
4709,31,685308,858000,7,0,0,0,1.0,0.0,0.0,0.0,0.0
6127,47,639636,804012,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1178,40,753384,933528,2,2,0,0,1.0,0.0,0.0,0.0,0.0
3886,29,792984,1007256,3,2,0,0,1.0,0.0,0.0,0.0,0.0
5348,38,639108,871644,2,2,0,0,1.0,0.0,0.0,0.0,0.0
2719,33,647508,866808,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2714,50,639636,751152,2,0,0,0,1.0,0.0,0.0,0.0,0.0
3906,29,631356,936204,3,3,0,0,1.0,0.0,0.0,0.0,0.0
4151,24,734556,921936,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4846,43,612936,736656,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5764,34,675108,800748,5,2,0,0,1.0,0.0,0.0,0.0,0.0
6736,28,584388,727800,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4911,29,639636,819480,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3199,35,651108,952008,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3814,23,677508,819240,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3421,47,690708,816372,7,3,0,0,1.0,0.0,0.0,0.0,0.0
4874,27,818028,984000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2258,46,615636,762780,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6023,30,512028,799344,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2286,31,643668,876360,4,3,0,0,1.0,0.0,0.0,0.0,0.0
1962,39,520728,740412,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4823,32,609636,804408,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3139,42,612936,697128,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2399,34,764556,891504,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4906,31,612636,815772,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6292,44,634536,836400,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4166,44,461268,967200,2,0,0,0,1.0,0.0,0.0,0.0,0.0
478,29,528000,686400,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5159,32,603636,847956,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3241,28,556188,908856,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2072,36,670272,802488,7,5,0,0,1.0,0.0,0.0,0.0,0.0
3712,26,663108,943224,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1492,49,654708,793464,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4438,33,638436,732972,4,3,0,0,1.0,0.0,0.0,0.0,0.0
2632,37,746556,909540,5,5,0,0,1.0,0.0,0.0,0.0,0.0
4327,30,450120,650280,0,0,0,0,1.0,0.0,0.0,0.0,0.0
569,29,538188,803616,3,0,0,0,1.0,0.0,0.0,0.0,0.0
2229,38,732000,952392,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3822,35,593460,836688,2,2,0,0,1.0,0.0,0.0,0.0,0.0
5330,37,653508,868692,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1098,44,639636,970632,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6510,30,378420,781332,4,3,0,0,1.0,0.0,0.0,0.0,0.0
3816,47,603636,799548,3,2,0,0,1.0,0.0,0.0,0.0,0.0
5885,28,612036,829416,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1928,33,743364,867396,2,2,0,0,1.0,0.0,0.0,0.0,0.0
5670,38,719016,951372,3,3,0,0,1.0,0.0,0.0,0.0,0.0
3149,33,496728,892116,2,2,0,0,1.0,0.0,0.0,0.0,0.0
2988,32,563616,834300,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1289,26,748956,1054956,4,4,0,0,1.0,0.0,0.0,0.0,0.0
6450,44,845004,965700,0,0,0,0,1.0,0.0,0.0,0.0,0.0
234,45,389808,757704,3,2,0,0,1.0,0.0,0.0,0.0,0.0
526,37,501408,860364,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6125,45,651636,780636,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1171,45,582024,839172,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5793,42,863076,1044000,3,2,0,0,1.0,0.0,0.0,0.0,0.0
5616,39,648708,747000,2,0,0,0,1.0,0.0,0.0,0.0,0.0
6044,41,627636,784692,6,2,0,0,1.0,0.0,0.0,0.0,0.0
3549,41,600936,693768,0,0,0,0,1.0,0.0,0.0,0.0,0.0
669,39,663108,848196,6,3,0,0,1.0,0.0,0.0,0.0,0.0
5813,45,532188,776820,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1650,42,580188,990000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1469,27,627636,787392,4,3,0,0,1.0,0.0,0.0,0.0,0.0
5390,34,691908,834000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4869,47,820584,928536,4,2,0,0,1.0,0.0,0.0,0.0,0.0
488,30,782184,915252,7,5,0,0,1.0,0.0,0.0,0.0,0.0
4413,39,548220,823392,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1091,33,449268,707580,3,2,0,0,1.0,0.0,0.0,0.0,0.0
3213,36,443268,743292,3,3,0,0,1.0,0.0,0.0,0.0,0.0
5394,38,517080,777600,2,2,0,0,1.0,0.0,0.0,0.0,0.0
1582,24,873876,1005492,2,0,0,0,1.0,0.0,0.0,0.0,0.0
3909,33,802704,967200,2,0,0,0,1.0,0.0,0.0,0.0,0.0
4581,45,655428,825708,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6648,43,467268,636660,3,3,0,0,1.0,0.0,0.0,0.0,0.0
1502,35,620436,804000,3,2,0,0,1.0,0.0,0.0,0.0,0.0
2660,25,772584,900000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1350,30,758556,1102752,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5899,48,633636,742308,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2682,30,734556,847104,6,3,0,0,1.0,0.0,0.0,0.0,0.0
2727,26,603636,771492,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5935,50,722556,864888,3,3,0,0,1.0,0.0,0.0,0.0,0.0
1125,40,624084,822360,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1664,30,719364,905508,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6099,28,767364,1063488,2,0,0,0,1.0,0.0,0.0,0.0,0.0
6548,28,796584,954000,6,4,0,0,1.0,0.0,0.0,0.0,0.0
2748,42,669756,784416,2,0,0,0,1.0,0.0,0.0,0.0,0.0
3313,49,668736,893472,2,2,0,0,1.0,0.0,0.0,0.0,0.0
3288,49,454392,713592,3,0,0,0,1.0,0.0,0.0,0.0,0.0
4312,41,661356,798168,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4853,41,699108,988440,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4538,48,708156,838044,5,4,0,0,1.0,0.0,0.0,0.0,0.0
5291,25,639636,786504,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3633,27,574188,921792,4,2,0,0,1.0,0.0,0.0,0.0,0.0
150,34,436788,745800,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2478,45,568188,864000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2252,33,807228,1056432,2,0,0,0,1.0,0.0,0.0,0.0,0.0
3627,33,574140,936000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1678,28,685308,832200,4,0,0,0,1.0,0.0,0.0,0.0,0.0
214,34,754164,1053600,2,2,0,0,1.0,0.0,0.0,0.0,0.0
2224,26,720000,939000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4278,30,722556,1032000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5036,37,597636,784188,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2217,29,664308,759600,0,0,0,0,1.0,0.0,0.0,0.0,0.0
499,39,684156,791760,2,2,0,0,1.0,0.0,0.0,0.0,0.0
5255,34,558588,792000,5,3,0,0,1.0,0.0,0.0,0.0,0.0
6849,35,623448,743916,2,0,0,0,1.0,0.0,0.0,0.0,0.0
1979,34,512028,858564,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5798,44,579864,737676,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5605,43,574188,868128,4,4,0,0,1.0,0.0,0.0,0.0,0.0
5683,45,496728,711600,4,2,0,0,1.0,0.0,0.0,0.0,0.0
2011,25,472728,730980,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5946,45,657108,850584,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4781,24,597156,785208,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4955,49,665508,794712,2,0,0,0,1.0,0.0,0.0,0.0,0.0
1742,49,789228,1066680,3,3,0,0,1.0,0.0,0.0,0.0,0.0
456,30,477528,783480,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4209,47,410868,611976,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2149,32,462492,739416,3,3,0,0,1.0,0.0,0.0,0.0,0.0
1594,34,663108,870000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4611,43,618432,751524,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3710,38,578988,737640,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2856,26,521148,917916,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5898,27,433668,778512,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3028,27,413268,837792,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2581,26,684156,801372,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2135,35,669156,870000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
943,24,727764,1015080,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2790,48,550188,779688,3,2,0,0,1.0,0.0,0.0,0.0,0.0
5991,40,660552,799524,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1421,26,680256,817824,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2668,24,699108,902376,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3300,34,816588,1048236,3,3,0,0,1.0,0.0,0.0,0.0,0.0
442,37,591276,782820,0,0,0,0,1.0,0.0,0.0,0.0,0.0
484,32,719364,868092,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2394,36,801384,943920,6,2,0,0,1.0,0.0,0.0,0.0,0.0
3403,34,537588,837000,2,2,0,0,1.0,0.0,0.0,0.0,0.0
6229,28,466728,858360,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4433,29,457692,837564,5,4,0,0,1.0,0.0,0.0,0.0,0.0
3512,40,654156,773400,5,4,0,0,1.0,0.0,0.0,0.0,0.0
4527,24,591240,758604,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6232,44,696156,819276,0,0,0,0,1.0,0.0,0.0,0.0,0.0
820,45,506520,840552,6,0,0,0,1.0,0.0,0.0,0.0,0.0
3758,46,633636,786000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2488,38,726156,872232,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5314,34,642936,747600,0,0,0,0,1.0,0.0,0.0,0.0,0.0
613,44,609636,754584,5,3,0,0,1.0,0.0,0.0,0.0,0.0
6326,34,806400,1038204,2,2,0,0,1.0,0.0,0.0,0.0,0.0
1548,47,612936,939636,2,2,0,0,1.0,0.0,0.0,0.0,0.0
4507,26,748956,1101240,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3439,45,539412,675840,4,4,0,0,1.0,0.0,0.0,0.0,0.0
867,35,407808,889164,7,2,0,0,1.0,0.0,0.0,0.0,0.0
4394,44,746556,966864,0,0,0,0,1.0,0.0,0.0,0.0,0.0
314,49,651108,858816,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2352,48,416028,757164,4,3,0,0,1.0,0.0,0.0,0.0,0.0
2504,31,560988,858552,2,2,0,0,1.0,0.0,0.0,0.0,0.0
2087,34,546588,829788,3,3,0,0,1.0,0.0,0.0,0.0,0.0
6521,23,733356,1041600,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4589,34,641736,737640,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5158,33,597636,872664,7,4,0,0,1.0,0.0,0.0,0.0,0.0
6524,38,451668,841404,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3443,46,627636,860364,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3271,42,596436,774624,4,3,0,0,1.0,0.0,0.0,0.0,0.0
272,38,565740,841680,3,2,0,0,1.0,0.0,0.0,0.0,0.0
2866,40,654156,773532,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6618,40,541740,775584,0,0,0,0,1.0,0.0,0.0,0.0,0.0
575,40,717564,860916,4,2,0,0,1.0,0.0,0.0,0.0,0.0
2013,46,585636,808728,4,3,0,0,1.0,0.0,0.0,0.0,0.0
6261,37,649548,834000,4,3,0,0,1.0,0.0,0.0,0.0,0.0
3562,32,816984,957672,0,0,0,0,1.0,0.0,0.0,0.0,0.0
725,50,708156,817308,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1236,42,778584,949800,4,0,0,0,1.0,0.0,0.0,0.0,0.0
2846,47,499728,842904,0,0,0,0,1.0,0.0,0.0,0.0,0.0
